北海道	北海道	001	00	函館/渡島
北海道	北海道	001	01	江差/桧山
北海道	北海道	002	01	小樽/後志
北海道	北海道	002	02	苫小牧/室蘭
北海道	北海道	002	03	岩見沢/空知
北海道	北海道	002	04	浦河/日高
北海道	北海道	002	05	北広島/恵庭/千歳
北海道	北海道	002	06	札幌駅周辺
北海道	北海道	002	07	大通公園周辺
北海道	北海道	002	08	すすきの
北海道	北海道	002	09	中島公園周辺
北海道	北海道	002	10	桑園/円山/伏見
北海道	北海道	002	11	大通東
北海道	北海道	002	12	山鼻/藻岩周辺
北海道	北海道	002	13	北24条/北大周辺
北海道	北海道	002	14	麻生/新道北
北海道	北海道	002	15	東区
北海道	北海道	002	16	琴似/八軒
北海道	北海道	002	17	手稲/宮の沢/西野
北海道	北海道	002	18	平岸/澄川/西岡
北海道	北海道	002	19	豊平/月寒/清田
北海道	北海道	002	20	白石
北海道	北海道	002	21	厚別
北海道	北海道	002	22	南区/盤渓
北海道	北海道	002	23	江別/石狩
北海道	北海道	003	00	旭川/上川
北海道	北海道	003	01	稚内/宗谷
北海道	北海道	003	02	留萌
北海道	北海道	004	00	網走/北見/紋別
北海道	北海道	005	00	帯広/十勝
北海道	北海道	006	00	釧路
北海道	北海道	006	01	根室
東北	岩手	007	00	一ノ関
東北	岩手	008	00	盛岡
東北	岩手	009	00	沿岸
東北	青森	010	00	八戸
東北	青森	011	00	青森
東北	青森	012	00	弘前
東北	秋田	013	00	大館
東北	秋田	014	00	秋田
東北	秋田	015	00	横手
東北	福島	016	00	福島
東北	福島	016	01	郡山
東北	福島	017	00	会津若松/喜多方
東北	福島	018	00	いわき
東北	宮城	019	00	仙台市周辺
東北	宮城	019	01	仙南
東北	宮城	020	00	石巻/松島/気仙沼
東北	宮城	021	00	大崎
東北	山形	022	00	米沢
東北	山形	023	00	山形
東北	山形	024	00	新庄
東北	山形	025	00	鶴岡
関東甲信越	栃木	026	00	小山/佐野/足利
関東甲信越	栃木	027	00	宇都宮
関東甲信越	栃木	028	00	中禅寺湖/日光周辺
関東甲信越	栃木	029	00	鬼怒川/川治
関東甲信越	栃木	030	00	塩原/大田原周辺
関東甲信越	栃木	031	00	那須
関東甲信越	群馬	032	00	尾瀬
関東甲信越	群馬	033	00	前橋/伊勢崎
関東甲信越	群馬	034	00	太田/館林
関東甲信越	群馬	035	00	高崎
関東甲信越	群馬	036	00	伊香保/榛名/草津
関東甲信越	群馬	037	00	沼田/水上
関東甲信越	新潟	038	00	湯沢/奥只見
関東甲信越	新潟	039	00	糸魚川/直江津
関東甲信越	新潟	040	00	長岡
関東甲信越	新潟	041	00	新潟/新津
関東甲信越	新潟	042	00	新発田/村上
関東甲信越	新潟	043	00	佐渡
関東甲信越	千葉	044	00	千葉
関東甲信越	千葉	044	01	船橋/浦安
関東甲信越	千葉	045	00	木更津
関東甲信越	千葉	046	00	内房
関東甲信越	千葉	047	00	外房
関東甲信越	千葉	048	00	茂原/九十九里
関東甲信越	千葉	048	01	八日市場
関東甲信越	千葉	049	00	成田/佐倉
関東甲信越	千葉	050	00	銚子周辺
関東甲信越	千葉	051	00	松戸/柏/野田
関東甲信越	茨城	052	00	取手/つくば
関東甲信越	茨城	053	00	古河
関東甲信越	茨城	054	00	土浦
関東甲信越	茨城	055	00	水戸
関東甲信越	茨城	056	00	日立周辺
関東甲信越	東京	057	00	東京駅周辺
関東甲信越	東京	057	01	有楽町/日比谷
関東甲信越	東京	057	02	秋葉原
関東甲信越	東京	057	03	神田
関東甲信越	東京	057	04	御茶ノ水/神保町
関東甲信越	東京	057	05	麹町/市ヶ谷
関東甲信越	東京	058	00	銀座
関東甲信越	東京	058	02	日本橋
関東甲信越	東京	058	04	人形町/浜町
関東甲信越	東京	058	05	築地
関東甲信越	東京	058	06	月島/晴海/豊洲
関東甲信越	東京	058	07	新橋
関東甲信越	東京	058	08	浜松町/芝浦
関東甲信越	東京	058	09	田町/三田
関東甲信越	東京	058	10	品川
関東甲信越	東京	059	00	赤坂
関東甲信越	東京	059	01	青山/信濃町
関東甲信越	東京	059	02	六本木
関東甲信越	東京	059	03	西麻布
関東甲信越	東京	059	04	麻布十番
関東甲信越	東京	059	05	広尾/白金
関東甲信越	東京	059	06	お台場/有明
関東甲信越	東京	060	00	大崎/五反田
関東甲信越	東京	060	01	目黒
関東甲信越	東京	060	02	天王洲
関東甲信越	東京	060	03	大井町
関東甲信越	東京	060	04	大森
関東甲信越	東京	061	00	蒲田/羽田
関東甲信越	東京	061	01	田園調布
関東甲信越	東京	062	10	上野毛
関東甲信越	東京	062	11	下北沢
関東甲信越	東京	062	12	成城
関東甲信越	東京	062	13	明大前
関東甲信越	東京	062	14	下高井戸
関東甲信越	東京	062	00	渋谷駅周辺
関東甲信越	東京	062	01	渋谷明治通り/宮益坂
関東甲信越	東京	062	03	表参道/原宿
関東甲信越	東京	062	04	初台/代々木上原
関東甲信越	東京	062	05	恵比寿/代官山
関東甲信越	東京	062	06	中目黒
関東甲信越	東京	062	07	自由が丘
関東甲信越	東京	062	08	三軒茶屋/三宿
関東甲信越	東京	062	09	二子玉川
関東甲信越	東京	062	15	用賀/駒沢
関東甲信越	東京	062	16	世田谷/経堂
関東甲信越	東京	063	10	高円寺/阿佐ヶ谷
関東甲信越	東京	063	00	新宿東口
関東甲信越	東京	063	01	西新宿
関東甲信越	東京	063	02	新宿南口/代々木
関東甲信越	東京	063	03	新宿歌舞伎町
関東甲信越	東京	063	04	新宿１～２丁目
関東甲信越	東京	063	05	千駄ヶ谷/信濃町
関東甲信越	東京	063	06	四谷
関東甲信越	東京	063	07	飯田橋/神楽坂
関東甲信越	東京	063	08	高田馬場/早稲田
関東甲信越	東京	063	09	中野
関東甲信越	東京	063	12	荻窪/西荻
関東甲信越	東京	063	14	練馬/西東京市
関東甲信越	東京	064	00	本郷
関東甲信越	東京	064	01	根津/千駄木
関東甲信越	東京	064	02	白山/小石川
関東甲信越	東京	064	03	大塚/目白台
関東甲信越	東京	064	04	後楽園/水道橋
関東甲信越	東京	065	00	池袋
関東甲信越	東京	065	01	目白
関東甲信越	東京	065	02	江古田
関東甲信越	東京	065	03	豊島園/豊玉
関東甲信越	東京	065	04	成増
関東甲信越	東京	065	05	王子
関東甲信越	東京	065	06	上中里
関東甲信越	東京	065	07	東十条
関東甲信越	東京	065	08	赤羽
関東甲信越	東京	065	09	田端/駒込/巣鴨
関東甲信越	東京	066	00	上野/御徒町
関東甲信越	東京	066	01	浅草
関東甲信越	東京	066	02	日暮里
関東甲信越	東京	066	03	北千住
関東甲信越	東京	066	04	青砥
関東甲信越	東京	066	05	柴又
関東甲信越	東京	067	00	両国
関東甲信越	東京	067	01	錦糸町/曳舟
関東甲信越	東京	067	02	亀戸
関東甲信越	東京	067	03	森下
関東甲信越	東京	067	04	深川
関東甲信越	東京	067	05	木場
関東甲信越	東京	067	06	辰巳/新木場
関東甲信越	東京	067	07	砂町
関東甲信越	東京	067	08	葛西臨海公園
関東甲信越	東京	068	00	吉祥寺/三鷹
関東甲信越	東京	068	01	国分寺/国立
関東甲信越	埼玉	068	02	所沢
関東甲信越	埼玉	069	00	飯能/日高
関東甲信越	埼玉	070	00	川越/東松山
関東甲信越	埼玉	070	01	和光/朝霞/富士見
関東甲信越	埼玉	071	00	大宮
関東甲信越	埼玉	071	01	浦和
関東甲信越	埼玉	071	02	川口
関東甲信越	埼玉	072	00	草加/三郷
関東甲信越	埼玉	072	01	久喜/羽生
関東甲信越	埼玉	072	02	春日部/越谷
関東甲信越	埼玉	073	00	熊谷/深谷
関東甲信越	埼玉	074	00	秩父/長瀞
関東甲信越	東京	075	00	府中/調布
関東甲信越	東京	075	01	多摩
関東甲信越	東京	076	00	八王子
関東甲信越	東京	077	00	立川
関東甲信越	東京	077	01	青梅/福生/奥多摩
関東甲信越	神奈川	078	10	八景島/金沢文庫
関東甲信越	神奈川	078	11	横浜
関東甲信越	神奈川	078	12	上大岡/港南台
関東甲信越	神奈川	078	13	大船/本郷台
関東甲信越	神奈川	078	14	戸塚
関東甲信越	神奈川	078	15	いずみ野/緑園都市
関東甲信越	神奈川	078	16	大和/瀬谷/三ツ境
関東甲信越	神奈川	078	17	中山/長津田
関東甲信越	神奈川	078	18	希望が丘/二俣川
関東甲信越	神奈川	078	19	新横浜
関東甲信越	神奈川	078	20	川崎/鶴見
関東甲信越	神奈川	078	00	溝の口/たまプラーザ/青葉台
関東甲信越	神奈川	078	01	港北ニュータウン
関東甲信越	神奈川	078	02	みなとみらい
関東甲信越	神奈川	078	03	元町/中華街
関東甲信越	神奈川	078	04	関内/伊勢佐木町
関東甲信越	神奈川	078	05	石川町
関東甲信越	神奈川	078	06	本牧/三渓園
関東甲信越	神奈川	078	07	弘明寺/井土ヶ谷
関東甲信越	神奈川	078	08	保土ヶ谷
関東甲信越	神奈川	078	09	磯子
関東甲信越	神奈川	078	21	武蔵小杉/日吉
関東甲信越	神奈川	079	00	新百合ヶ丘/登戸
関東甲信越	神奈川	080	00	鎌倉/由比/大船
関東甲信越	神奈川	081	00	横須賀/逗子
関東甲信越	神奈川	082	00	平塚/大磯
関東甲信越	神奈川	082	01	藤沢/茅ヶ崎/江ノ島
関東甲信越	東京	083	00	町田
関東甲信越	神奈川	083	01	本厚木/海老名/相模大野
関東甲信越	東京	084	00	大島/新島
関東甲信越	東京	085	00	三宅島/八丈島
関東甲信越	東京	086	00	小笠原諸島
関東甲信越	神奈川	087	00	小田原
関東甲信越	神奈川	088	00	箱根
関東甲信越	神奈川	089	00	真鶴/湯河原
東海	静岡	090	00	熱海/伊東/東伊豆
東海	静岡	092	00	下田/南伊豆
東海	静岡	093	00	沼津/三島/御殿場
東海	静岡	093	01	西伊豆
東海	静岡	093	02	中伊豆
関東甲信越	山梨	094	00	富士吉田
東海	静岡	095	00	富士/富士宮
関東甲信越	山梨	096	00	甲府
関東甲信越	山梨	097	00	身延線周辺
東海	静岡	098	00	静岡
東海	静岡	098	01	焼津/藤枝/志太
東海	静岡	098	02	静岡清水/庵原
東海	静岡	099	00	静岡駅周辺
東海	静岡	100	00	島田/榛原
東海	静岡	101	00	掛川/小笠
東海	静岡	101	01	磐田/袋井
関東甲信越	長野	102	00	軽井沢/小諸
関東甲信越	長野	103	00	上田/菅平
関東甲信越	長野	104	00	長野
関東甲信越	長野	105	00	戸隠/妙高
関東甲信越	長野	106	00	志賀高原/飯山
関東甲信越	長野	107	00	小海線沿線/八ヶ岳
関東甲信越	長野	108	00	諏訪
関東甲信越	長野	109	00	松本
関東甲信越	長野	110	00	上高地/乗鞍
関東甲信越	長野	111	00	大糸線沿線/北アルプス
関東甲信越	長野	112	00	伊那/天竜峡
関東甲信越	長野	113	00	木曽
東海	愛知	114	00	西区/県庁
東海	愛知	114	01	栄北
東海	愛知	114	02	栄南
東海	愛知	114	03	新栄
東海	愛知	114	04	伏見
東海	愛知	114	05	大須/上前津/金山
東海	愛知	114	06	東区
東海	愛知	114	07	北区
東海	愛知	114	08	名古屋駅
東海	愛知	114	09	中村区
東海	愛知	114	10	中川区
東海	愛知	114	11	港区
東海	愛知	114	12	熱田
東海	愛知	114	13	南区
東海	愛知	114	14	緑区
東海	愛知	114	15	塩釜口
東海	愛知	114	16	植田/原
東海	愛知	114	17	平針/赤池
東海	愛知	114	18	瑞穂区役所
東海	愛知	114	19	新瑞橋
東海	愛知	114	20	鶴舞
東海	愛知	114	21	御器所
東海	愛知	114	22	杁中
東海	愛知	114	23	石川橋
東海	愛知	114	24	八事
東海	愛知	114	25	桜山
東海	愛知	114	26	千種/今池
東海	愛知	114	27	池下/覚王山
東海	愛知	114	28	本山
東海	愛知	114	29	東山公園/星が丘
東海	愛知	114	30	一社/上社
東海	愛知	114	31	本郷/藤ヶ丘
東海	愛知	114	32	守山区
東海	愛知	115	00	東海/大府/日進/愛知郡
東海	愛知	116	00	一宮/稲沢/津島
東海	三重	117	00	四日市周辺
東海	三重	117	01	桑名周辺
東海	三重	117	02	鈴鹿/亀山
東海	愛知	118	00	瀬戸/春日井/小牧/犬山
東海	岐阜	119	00	東濃
東海	愛知	120	00	知多半島/西尾/蒲郡
東海	愛知	121	00	豊田/安城/刈谷/岡崎
東海	愛知	122	00	豊橋/渥美/奥三河
東海	静岡	123	00	浜松/浜名湖
東海	静岡	123	01	天竜/北遠
東海	岐阜	124	00	岐阜
東海	岐阜	124	01	西濃
東海	岐阜	125	00	中濃
東海	岐阜	126	00	飛騨
東海	岐阜	126	01	高山
北陸	福井	127	00	越前/鯖江/南条
北陸	福井	128	00	福井/あわら/坂井
北陸	福井	129	00	大野/勝山/永平寺
北陸	石川	130	00	小松/加賀/能美
北陸	石川	131	01	金石/内灘/金沢東
北陸	石川	131	02	金沢駅/武蔵/東山
北陸	石川	131	03	片町/香林坊
北陸	石川	131	04	兼六園/小立野/もりの里/湯涌
北陸	石川	131	05	金沢西/寺町/有松
北陸	石川	131	06	野々市/松任
北陸	石川	132	00	白山麓/手取
北陸	石川	133	00	津幡/かほく/羽咋
北陸	石川	134	00	七尾/中能登/能登島
北陸	石川	135	00	奥能登
北陸	富山	136	00	高岡/氷見/射水
北陸	富山	137	00	砺波/小矢部/南砺/五箇山
北陸	富山	138	00	富山
北陸	富山	139	00	立山
北陸	富山	140	00	滑川/魚津/黒部/宇奈月
関西	滋賀	141	00	大津市
関西	滋賀	142	00	湖東/湖南
関西	滋賀	143	00	湖北
関西	滋賀	144	00	湖西
北陸	福井	145	00	敦賀/三方五湖
北陸	福井	146	00	小浜/若狭
関西	京都	147	00	京都府北部
関西	京都	147	01	京都府中部
関西	兵庫	148	00	但馬
関西	京都	149	00	京都駅周辺
関西	京都	149	01	三条/四条
関西	京都	149	03	二条城/御所周辺
関西	京都	149	04	西院周辺
関西	京都	149	05	祇園/東山
関西	京都	149	07	銀閣寺/岡崎周辺
関西	京都	149	08	修学院/岩倉/八瀬/大原
関西	京都	149	12	桂/洛西
関西	京都	149	13	嵐山/嵯峨野
関西	京都	149	14	山科
関西	京都	149	15	北山通/金閣寺/上賀茂周辺
関西	京都	149	17	五条通周辺
関西	京都	149	18	東寺/吉祥院周辺
関西	京都	149	19 	四条大宮
関西	京都	149	20	太秦/高雄
関西	京都	149	21	伏見/桃山/淀
関西	京都	150	00	長岡京市/向日市
関西	京都	151	00	南山城
関西	大阪	152	00	泉北
関西	大阪	152	01	泉南
関西	大阪	152	02	南河内
関西	奈良	153	00	奈良市
関西	奈良	154	00	生駒/大和郡山
関西	奈良	155	00	奈良中部
関西	奈良	156	00	奈良南部
東海	三重	158	00	上野/名張
関西	和歌山	159	00	和歌山/海南
関西	和歌山	160	00	橋本/高野山
関西	和歌山	161	00	御坊/有田
関西	和歌山	162	00	田辺
関西	和歌山	163	00	白浜周辺
関西	和歌山	164	00	枯木灘/串本周辺
関西	和歌山	165	00	那智勝浦
関西	和歌山	166	00	新宮
東海	三重	167	00	尾鷲/熊野
東海	三重	168	00	津/久居
東海	三重	169	00	松阪/紀勢
東海	三重	170	00	伊勢/鳥羽/志摩
関西	大阪	172	00	中津/大淀
関西	大阪	172	01	お初天神/太融寺/南森町
関西	大阪	172	02	大阪駅/阪急梅田駅周辺
関西	大阪	172	03	北浜/本町
関西	大阪	172	04	京橋周辺
関西	大阪	172	05	十三/新大阪周辺
関西	大阪	172	06	心斎橋/堀江
関西	大阪	172	08	天王寺/あべの橋
関西	大阪	172	10	阿倍野/住吉/平野
関西	大阪	172	12	大阪南港
関西	大阪	172	13	北港/西淀川区
関西	大阪	172	14	阪急東通/天神橋筋商店街
関西	大阪	172	15	北新地/堂島/中之島
関西	大阪	172	16	大阪城周辺
関西	大阪	172	17	鶴橋/上本町/今里
関西	大阪	172	18	難波/日本橋
関西	大阪	172	19	大阪市北東部
関西	大阪	172	20	福島/野田
関西	大阪	172	21	土佐堀/江戸堀周辺
関西	大阪	173	00	池田/箕面/豊能郡
関西	大阪	173	01	豊中/吹田
関西	大阪	173	02	高槻/茨木/摂津
関西	大阪	174	00	枚方/寝屋川周辺
関西	大阪	175	00	東大阪
関西	兵庫	176	00	尼崎市
関西	兵庫	176	01	宝塚/伊丹/川西/三田
関西	兵庫	177	00	西宮市
関西	兵庫	178	00	芦屋市
関西	兵庫	179	00	神戸/ハーバーランド
関西	兵庫	179	01	元町
関西	兵庫	179	02	北野/新神戸
関西	兵庫	179	03	三宮/ポートアイランド
関西	兵庫	179	04	灘区
関西	兵庫	179	05	兵庫/長田
関西	兵庫	179	06	六甲山/有馬温泉
関西	兵庫	179	07	神戸西区
関西	兵庫	179	08	東灘/六甲アイランド
関西	兵庫	179	09	須磨/垂水
関西	兵庫	180	00	明石市
関西	兵庫	181	00	兵庫丹波
関西	兵庫	182	00	東播磨
関西	兵庫	182	01	北播磨
関西	兵庫	183	00	西播磨
関西	兵庫	184	00	姫路/中播磨
関西	兵庫	185	00	淡路島
中国	鳥取	186	00	鳥取
中国	鳥取	186	01	倉吉
中国	鳥取	186	02	米子/境港
中国	島根	191	00	松江/安来
中国	島根	191	01	出雲/雲南
中国	島根	191	02	大田
中国	島根	191	03	浜田/江津
中国	島根	191	04	益田
中国	島根	191	05	隠岐
中国	岡山	197	00	備前/瀬戸内
中国	岡山	198	00	岡山/玉野/赤磐
中国	岡山	198	01	高梁/新見
中国	岡山	198	02	津山/美作
中国	岡山	199	00	倉敷/総社/笠岡
中国	広島	200	00	福山/府中
中国	広島	200	01	三次/庄原
中国	広島	200	02	宮島/廿日市/大竹
中国	広島	200	03	呉/江田島
中国	広島	200	04	広島
中国	広島	200	05	東広島/西条/竹原
中国	広島	200	06	しまなみ海道
中国	広島	200	07	三原/尾道
中国	広島	200	08	北広島/安芸太田/安芸高田
中国	山口	205	00	宇部/山口/防府
中国	山口	205	01	萩/長門/美祢
中国	山口	205	02	下関
中国	山口	205	03	周南/岩国
四国	香川	207	00	高松市周辺
四国	香川	208	00	東讃
四国	香川	209	00	中讃
四国	香川	210	00	西讃
四国	徳島	211	00	徳島市
四国	徳島	212	00	徳島県北部
四国	徳島	213	00	徳島県西部
四国	徳島	214	00	徳島県南部
四国	愛媛	215	00	中予
四国	愛媛	216	00	東予
四国	愛媛	217	00	南予北部
四国	愛媛	218	00	南予南部
四国	高知	219	00	高知市
四国	高知	220	00	高知県中部
四国	高知	221	00	高知県東部
四国	高知	222	00	高知県西部
九州	福岡	223	00	小倉北区
九州	福岡	223	01	門司区/小倉南区
九州	福岡	223	02	若松区/戸畑区/八幡東区
九州	福岡	223	03	八幡西区
九州	福岡	223	04	遠賀/筑豊
九州	福岡	223	05	京築
九州	福岡	224	00	中央区
九州	福岡	224	01	博多区/東区
九州	福岡	224	02	南区/城南区
九州	福岡	224	03	早良区/西区
九州	福岡	224	04	太宰府/筑紫野
九州	福岡	224	05	前原/糸島
九州	福岡	224	06	宗像/古賀/粕屋
九州	福岡	225	00	久留米/甘木
九州	福岡	225	01	柳川/大牟田/筑後
九州	佐賀	226	00	佐賀/鳥栖
九州	佐賀	227	00	唐津/伊万里
九州	長崎	228	00	壱岐/対馬
九州	長崎	229	00	佐世保/平戸
九州	長崎	230	00	五島
九州	長崎	231	00	長崎
九州	長崎	232	00	雲仙/島原
九州	熊本	233	00	天草
九州	熊本	234	00	熊本
九州	熊本	234	01	玉名/菊池
九州	大分	235	00	中津/日田
九州	大分	236	00	国東/宇佐
九州	大分	237	00	別府/湯布院/九重
九州	熊本	238	00	阿蘇/小国
九州	大分	239	00	大分
九州	大分	239	01	佐伯/竹田
九州	宮崎	240	00	延岡/日向
九州	宮崎	241	00	宮崎/日南
九州	宮崎	242	00	都城/小林
九州	熊本	243	00	八代/人吉/芦北
九州	鹿児島	244	00	鹿児島
九州	鹿児島	244	01	川内/出水
九州	鹿児島	244	02	国分/隼人
九州	鹿児島	245	00	指宿/枕崎
九州	鹿児島	246	00	鹿屋/垂水
九州	鹿児島	247	00	種子島/屋久島
九州	鹿児島	248	00	奄美
九州	沖縄	249	00	那覇/浦添
九州	沖縄	250	00	沖縄/名護
九州	沖縄	251	00	宮古/石垣
